Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ClientNum,Predictions - Churn or Not,Predictions- Probability to Churn,Predictions - Churn or Not Desc,Actual_Result
41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,713845083,1,97.4331004035771,Attrition,Existing
37,F,3,High School,Married,Unknown,Blue,36,6,3,4,11948.0,1281,10667.0,1.159,2792,51,0.889,0.107,713195808,1,99.7469013466299,Attrition,Attrition
50,M,1,High School,Single,$40K - $60K,Blue,39,4,1,1,2421.0,1029,1392.0,0.675,2377,56,0.75,0.425,772116408,1,98.41424655418795,Attrition,Attrition
26,F,1,High School,Single,Less than $40K,Blue,13,3,2,3,2404.0,1198,1206.0,0.501,2692,63,0.5,0.498,720802833,1,99.840917125238,Attrition,Attrition
35,F,0,High School,Single,Less than $40K,Blue,36,4,3,4,5931.0,0,5931.0,0.668,2730,71,0.614,0.0,709710783,1,99.17546841583132,Attrition,Attrition
65,F,1,Unknown,Single,Less than $40K,Blue,54,4,2,2,2209.0,0,2209.0,1.299,3292,52,0.857,0.0,772277508,1,99.44906936431791,Attrition,Attrition
53,M,2,Graduate,Married,$80K - $120K,Blue,41,2,3,1,10301.0,2451,7850.0,0.906,16359,111,0.657,0.238,709141908,1,99.61069555525133,Attrition,Attrition
47,F,1,Graduate,Single,Unknown,Blue,37,6,3,3,2441.0,1672,769.0,0.893,4439,74,0.682,0.685,717297708,1,99.86954203712268,Attrition,Attrition
49,M,2,Doctorate,Married,$120K +,Blue,34,3,6,4,27124.0,2311,24813.0,0.73,15195,121,0.729,0.085,779140533,1,99.80956939990247,Attrition,Attrition
53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981.0,1518,463.0,1.019,973,25,0.923,0.766,712315683,0,42.387730493035214,Existing,Existing
49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434,1693,25,0.25,0.262,716387733,0,1.7509204578917157,Existing,Existing
53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0,2076,2497.0,0.839,2720,46,0.484,0.454,720044658,0,49.57821162214227,Existing,Existing
42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.0,0,16433.0,0.791,13678,125,0.736,0.0,788687133,1,99.84611186305477,Attrition,Attrition
53,M,2,Uneducated,Married,$80K - $120K,Blue,43,6,1,3,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202,718983333,1,99.89487644213267,Attrition,Attrition
40,M,4,Graduate,Married,Less than $40K,Blue,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703,798687258,1,99.94695896091966,Attrition,Attrition
60,F,1,Graduate,Single,Unknown,Blue,51,3,3,4,23566.0,1147,22419.0,0.629,4274,64,0.641,0.049,718000383,1,99.57910125240139,Attrition,Attrition
53,F,4,Graduate,Unknown,Less than $40K,Blue,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68,720154533,1,99.76933258265775,Attrition,Attrition
38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596.0,2192,12404.0,0.898,1300,25,1.083,0.15,803366358,1,99.9636879785388,Attrition,Attrition
50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,718826883,0,6.8128751627052635,Existing,Existing
51,M,3,Uneducated,Married,$80K - $120K,Silver,37,1,2,1,34516.0,0,34516.0,0.814,8736,97,0.702,0.0,720874983,1,98.11292623818336,Attrition,Attrition
33,M,3,High School,Married,$120K +,Blue,20,6,3,2,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043,719706483,1,90.48433261254685,Attrition,Attrition
34,F,3,Graduate,Single,Unknown,Blue,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0,718748133,1,99.94962289346921,Attrition,Attrition
45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104.0,1766,1338.0,0.828,1353,24,1.182,0.569,772047183,1,99.96359209663048,Attrition,Attrition
67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106.0,1675,1431.0,0.781,1512,38,0.407,0.539,779241783,1,99.7776234668796,Attrition,Attrition
58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2,2203.0,1394,809.0,0.57,1788,45,0.364,0.633,709422183,1,98.79489253852789,Attrition,Attrition
42,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824,1226.0,0.771,1973,50,1.381,0.598,715448058,1,99.87309191960875,Attrition,Attrition
33,M,2,Unknown,Single,$120K +,Blue,15,4,2,2,25033.0,2300,22733.0,0.716,2529,71,0.578,0.092,721288158,1,99.81700567812439,Attrition,Attrition
42,F,3,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,715016508,0,0.09618651871072936,Existing,Existing
42,F,3,College,Married,Less than $40K,Blue,37,5,4,2,2238.0,1693,545.0,0.714,5339,86,0.458,0.756,819351258,1,99.82159821173961,Attrition,Attrition
59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185,757837458,1,99.91166921900275,Attrition,Attrition
38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0,714923583,0,2.0338041241335194,Existing,Existing
48,M,4,Graduate,Married,$80K - $120K,Blue,33,1,3,2,4963.0,2115,2848.0,0.767,4989,78,0.696,0.426,779141658,1,99.81404799758408,Attrition,Attrition
41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,715050408,1,66.84596736619959,Attrition,Attrition
35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,3,2664.0,0,2664.0,0.731,3906,74,0.574,0.0,708211383,1,99.80590034893181,Attrition,Attrition
42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,719834208,1,99.96887078171157,Attrition,Attrition
39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626,15152,100,0.695,0.217,717480783,1,99.96853580429948,Attrition,Attrition
59,M,1,Doctorate,Single,$60K - $80K,Blue,49,5,2,4,9944.0,1606,8338.0,0.62,3159,69,0.568,0.162,713687508,1,99.82856052702286,Attrition,Attrition
45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,1,1,34516.0,1664,32852.0,0.73,4912,80,0.739,0.048,715130808,1,99.94728054059937,Attrition,Attrition
54,F,2,College,Married,Less than $40K,Blue,48,3,2,2,2473.0,1745,728.0,0.769,4823,72,0.8,0.706,712154883,1,99.94686397086645,Attrition,Attrition
50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,807237783,1,99.89532259386164,Attrition,Attrition
40,F,3,Unknown,Married,Less than $40K,Blue,30,4,2,3,1620.0,1278,342.0,0.595,4530,69,1.029,0.789,720595083,1,99.89443755598232,Attrition,Attrition
48,F,3,Graduate,Married,$40K - $60K,Silver,40,5,3,4,18965.0,2262,16703.0,0.592,3066,69,0.816,0.119,719165508,1,99.7955599321078,Attrition,Attrition
57,M,3,Graduate,Single,$40K - $60K,Blue,48,3,3,0,9426.0,1574,7852.0,0.791,4212,75,0.531,0.167,712052058,1,99.9581453646516,Attrition,Attrition
59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,714286383,1,99.8241251941848,Attrition,Attrition
52,M,1,High School,Married,$120K +,Blue,36,5,3,3,31733.0,0,31733.0,0.735,3723,53,0.767,0.0,718497033,1,90.34022632274957,Attrition,Attrition
40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,717529233,0,0.4818256986872785,Existing,Existing
40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,781137783,0,0.30034544974456184,Existing,Existing
44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,7469.0,1378,6091.0,0.859,15225,108,0.862,0.184,717283008,1,99.95783695310442,Attrition,Attrition
41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,3,9815.0,0,9815.0,0.859,15475,94,0.679,0.0,717214158,1,97.43786187193412,Attrition,Attrition
45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516.0,0,34516.0,0.534,3530,68,0.659,0.0,719688408,1,99.6617143370224,Attrition,Attrition
41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,2375.0,1658,717.0,0.638,1071,28,1.0,0.698,768600558,1,99.6142294952567,Attrition,Attrition
59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918.0,2352,10566.0,1.008,9138,76,0.9,0.182,716238483,0,20.39379011389806,Existing,Existing
36,M,2,High School,Single,$120K +,Blue,36,4,1,2,11791.0,1168,10623.0,0.662,14885,101,0.629,0.099,721459008,1,99.97785493377101,Attrition,Attrition
47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952.0,0,2952.0,0.82,2907,60,0.875,0.0,720961383,0,42.34769291925426,Existing,Existing
65,M,1,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0,778663458,0,3.46160157600126,Existing,Existing
42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243,709474683,1,98.74943068362144,Attrition,Attrition
48,F,3,Graduate,Married,Less than $40K,Blue,40,2,3,1,5298.0,0,5298.0,0.686,4834,80,0.667,0.0,721112508,1,99.50404591528743,Attrition,Attrition
30,M,0,Unknown,Single,$80K - $120K,Blue,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396,813961233,1,99.89553365488544,Attrition,Attrition
42,F,4,Uneducated,Married,Less than $40K,Blue,23,3,2,3,3214.0,0,3214.0,0.435,2119,44,0.517,0.0,713957283,0,0.4069729714113104,Existing,Existing
56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783.0,1526,1257.0,0.942,1909,54,0.688,0.548,709122483,1,99.82954985814557,Attrition,Attrition
45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916,4995.0,0.471,1656,31,0.722,0.155,778364583,1,87.1833276389316,Attrition,Existing
40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458.0,0,4458.0,0.935,9640,70,0.707,0.0,709566408,0,0.09339998683518323,Existing,Existing
41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49,717755058,1,99.93549213269692,Attrition,Attrition
53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279,774491958,1,98.97227174041961,Attrition,Attrition
40,M,3,Graduate,Married,$120K +,Blue,27,5,3,2,2269.0,0,2269.0,0.572,2108,39,0.56,0.0,708736608,0,3.8637407772631325,Existing,Existing
54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,789963033,0,23.533178137101824,Existing,Existing
53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778.0,0,11778.0,0.603,2147,44,0.375,0.0,713815383,0,3.200101267474057,Existing,Existing
46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,32919.0,0.858,1628,51,1.217,0.046,711870333,1,99.96929131589837,Attrition,Attrition
51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959.0,0,1959.0,0.454,3737,71,0.614,0.0,718146258,1,99.64719293631917,Attrition,Attrition
43,M,1,College,Married,$60K - $80K,Blue,36,3,3,2,13840.0,1079,12761.0,0.947,4190,74,0.805,0.078,712169883,1,99.71528991418052,Attrition,Attrition
45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592.0,865,2727.0,0.663,12777,95,0.727,0.241,814590483,1,99.93541344153508,Attrition,Attrition
36,M,1,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455,708255633,1,99.83503793827241,Attrition,Attrition
43,F,3,Unknown,Single,$40K - $60K,Blue,34,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439,717176508,1,99.91075089615754,Attrition,Attrition
56,F,2,Graduate,Single,Less than $40K,Blue,43,5,3,2,1438.3,787,651.3,0.737,4830,79,0.756,0.547,713070033,1,99.93958661872048,Attrition,Attrition
42,F,5,Graduate,Married,Less than $40K,Blue,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585,827712108,1,99.96915766114334,Attrition,Attrition
26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0,0,5655.0,0.842,2312,61,0.649,0.0,779126658,1,99.80965975937679,Attrition,Attrition
53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0,713025558,0,0.3366197850124803,Existing,Existing
42,F,3,High School,Single,Less than $40K,Silver,31,5,2,3,13441.0,2517,10924.0,0.734,1894,49,0.633,0.187,708714108,1,83.16996184858802,Attrition,Attrition
40,F,4,Unknown,Single,Less than $40K,Blue,33,4,4,3,1964.0,1811,153.0,0.69,4699,81,0.841,0.922,758875908,1,99.93187902158182,Attrition,Attrition
48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,712562433,0,0.5251810366839278,Existing,Existing
49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,3,2,2,3585.0,931,2654.0,0.62,4399,78,0.733,0.26,716494383,1,99.93896524599919,Attrition,Attrition
52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,1445,470.0,0.374,2264,39,0.56,0.755,714276408,0,0.32010996767475586,Existing,Existing
35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622,2834,77,0.638,0.065,712515558,1,99.91767366607853,Attrition,Attrition
44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793.0,2270,5523.0,0.945,8260,54,0.5,0.291,709657533,0,1.2468689173301168,Existing,Existing
46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,719925483,1,99.97514855392802,Attrition,Attrition
43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516.0,1153,33363.0,0.89,4486,71,0.69,0.033,713264583,1,99.7317358286243,Attrition,Attrition
27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466,719227233,1,88.8947262458756,Attrition,Attrition
46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,718437033,0,9.967171402481261,Existing,Existing
36,F,1,High School,Married,Unknown,Blue,36,6,3,4,8500.0,2517,5983.0,0.445,1618,37,1.312,0.296,716210283,1,99.41175465182542,Attrition,Attrition
50,M,3,Unknown,Single,$40K - $60K,Blue,39,4,3,1,13509.0,2060,11449.0,0.729,3702,64,0.829,0.152,721366308,1,99.77806925384114,Attrition,Attrition
27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0,715565058,1,99.7928900611841,Attrition,Attrition
59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,720610008,0,1.841071607796199,Existing,Existing
50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073.0,1792,1281.0,1.099,1734,35,1.188,0.583,716996583,1,99.98107657191548,Attrition,Attrition
56,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108.0,1656,3452.0,0.711,1631,41,0.323,0.324,711157833,1,99.9590152226989,Attrition,Attrition
33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,711416958,1,95.44041301932316,Attrition,Attrition
45,F,4,Uneducated,Single,Less than $40K,Blue,39,6,2,3,2202.0,1414,788.0,0.593,4531,77,0.54,0.642,768544833,1,99.95271910797237,Attrition,Attrition
42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337.0,795,2542.0,0.524,3951,68,0.619,0.238,708597558,1,99.84198031080832,Attrition,Attrition
49,M,0,Unknown,Married,$80K - $120K,Blue,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062,719784708,1,99.84759003372477,Attrition,Attrition
46,F,4,High School,Single,Less than $40K,Blue,40,3,2,2,3556.0,2172,1384.0,0.402,1221,41,0.708,0.611,798035358,1,98.13396626804226,Attrition,Attrition
49,F,4,Uneducated,Married,Unknown,Blue,36,4,1,3,29939.0,0,29939.0,0.963,4305,63,0.658,0.0,718576908,1,99.29297016407958,Attrition,Attrition
49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0.0,713847858,0,0.3658510109206279,Existing,Existing
53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107,794967408,1,99.90703305586035,Attrition,Attrition
57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,2,8571.0,1616,6955.0,0.6,1397,28,0.647,0.189,773442258,1,99.91009791228927,Attrition,Attrition
44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,3,34516.0,1058,33458.0,0.734,7412,84,0.585,0.031,708160008,1,99.33433642312188,Attrition,Attrition
44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222.0,0,7222.0,0.685,920,18,0.5,0.0,797707008,0,3.5266848367702925,Existing,Existing
46,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,1438.3,864,574.3,0.766,2299,40,0.481,0.601,778617708,0,18.624295258435758,Existing,Existing
48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,0,3131.0,2517,614.0,0.602,1439,40,0.481,0.804,710519433,1,99.37098344103727,Attrition,Attrition
52,F,1,Graduate,Married,Less than $40K,Blue,47,3,1,3,1438.3,0,1438.3,0.775,5015,68,0.789,0.0,808669083,1,99.8972483737343,Attrition,Attrition
45,F,5,Unknown,Single,Less than $40K,Blue,36,4,2,0,2679.0,1558,1121.0,0.997,4756,73,0.553,0.582,710125608,1,99.74801058953724,Attrition,Attrition
59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314,719905908,1,99.71846843429458,Attrition,Attrition
42,M,5,Uneducated,Unknown,$120K +,Blue,31,5,3,2,6748.0,1467,5281.0,0.831,1201,42,0.68,0.217,708790833,1,99.89627594548446,Attrition,Attrition
39,F,2,Unknown,Single,Less than $40K,Blue,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559,790115358,1,99.83146656711794,Attrition,Attrition
53,M,1,Graduate,Married,$80K - $120K,Blue,42,2,1,2,6214.0,1147,5067.0,0.861,938,35,0.75,0.185,709991883,0,38.41668905135996,Existing,Existing
43,F,3,Graduate,Married,Unknown,Blue,32,2,3,3,8314.0,1349,6965.0,0.531,5028,80,0.702,0.162,772388508,1,99.79844678355772,Attrition,Attrition
52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707,99,0.5,0.049,712624383,1,99.95738111771635,Attrition,Attrition
53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,789140283,1,99.85145456379246,Attrition,Attrition
32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0,712683633,0,1.4905013531523232,Existing,Existing
47,M,3,High School,Unknown,$80K - $120K,Silver,40,5,3,2,34516.0,1371,33145.0,0.691,15930,123,0.836,0.04,747551658,1,99.89907064000298,Attrition,Attrition
47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,4738.0,0,4738.0,0.641,1900,36,0.5,0.0,713796033,1,52.51605488605924,Attrition,Existing
44,F,3,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555,714960408,0,4.634957615041607,Existing,Existing
45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303,713.0,0.599,3243,63,0.615,0.646,714499908,1,99.45425459941048,Attrition,Attrition
43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,718961208,1,99.66428797245939,Attrition,Attrition
55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.118,0.102,779078733,1,99.70927863637124,Attrition,Attrition
32,F,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,720729108,1,99.0775823243134,Attrition,Attrition
38,M,1,Graduate,Single,$80K - $120K,Blue,29,3,3,3,2155.0,1290,865.0,0.718,3781,61,0.906,0.599,753233733,1,99.75358114800501,Attrition,Attrition
56,F,4,Graduate,Married,Less than $40K,Blue,36,3,5,2,2796.0,0,2796.0,0.884,4536,81,0.723,0.0,720927183,1,99.67116057801158,Attrition,Attrition
42,F,4,High School,Married,Less than $40K,Blue,35,4,2,2,4478.0,1700,2778.0,0.655,3879,76,1.235,0.38,720274158,1,99.96394275735246,Attrition,Attrition
48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.477,0.065,789319458,1,99.93050943401178,Attrition,Attrition
43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,826.0,0.789,4444,84,0.909,0.716,765584208,1,99.96243387764827,Attrition,Attrition
49,F,1,Unknown,Married,Less than $40K,Silver,40,2,3,2,13411.0,1736,11675.0,0.841,12493,113,0.738,0.129,714128283,1,99.81743096776476,Attrition,Attrition
44,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1,1,2,3107.0,1995,1112.0,0.668,7535,87,0.673,0.642,721008933,1,99.9179634632933,Attrition,Attrition
53,F,2,Unknown,Married,Unknown,Blue,36,3,4,3,2592.0,1364,1228.0,0.679,4208,68,0.7,0.526,718187508,1,99.91404997562071,Attrition,Attrition
43,F,4,Graduate,Unknown,Unknown,Blue,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,711452583,1,98.98250922210475,Attrition,Attrition
54,F,2,Post-Graduate,Married,Less than $40K,Blue,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0.0,711692508,0,11.638192277405365,Existing,Existing
43,M,2,High School,Married,$60K - $80K,Blue,31,2,3,1,13381.0,1845,11536.0,0.883,14532,116,0.871,0.138,712123008,1,99.81963486535086,Attrition,Attrition
57,M,3,Graduate,Single,$120K +,Blue,36,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069,719372583,1,99.95031641029382,Attrition,Attrition
45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399.0,0,3399.0,0.991,5529,78,0.66,0.0,716486508,1,80.59449566547927,Attrition,Existing
55,F,1,Uneducated,Married,Less than $40K,Blue,36,5,3,2,2258.0,2000,258.0,0.611,2500,42,0.68,0.886,711862533,0,9.79826311355454,Existing,Existing
47,M,4,Graduate,Single,$80K - $120K,Blue,42,1,1,3,7299.0,0,7299.0,0.806,4678,83,0.729,0.0,809276808,1,99.78003845562887,Attrition,Attrition
58,F,4,High School,Single,Less than $40K,Blue,39,3,1,3,2755.0,1483,1272.0,0.806,4394,75,0.63,0.538,712258308,1,99.94916639450821,Attrition,Attrition
38,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,2,1438.3,0,1438.3,0.461,1651,42,0.5,0.0,708170508,0,1.045848949685073,Existing,Existing
45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,790069233,1,99.8842677186335,Attrition,Attrition
54,M,1,Graduate,Married,$40K - $60K,Blue,43,4,3,3,2706.0,2517,189.0,0.506,1682,39,0.625,0.93,713322633,1,81.25430848069193,Attrition,Attrition
41,M,3,High School,Single,$60K - $80K,Blue,33,4,1,3,9246.0,0,9246.0,0.658,4611,91,0.569,0.0,713803158,1,99.96707553225593,Attrition,Attrition
49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,868.0,0.655,4656,72,0.636,0.608,713872008,1,99.92748883939609,Attrition,Attrition
52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,3,3,6897.0,640,6257.0,1.052,2781,57,0.839,0.093,719169783,1,64.10747968500756,Attrition,Attrition
64,F,0,Graduate,Single,$40K - $60K,Blue,56,6,2,1,1564.0,0,1564.0,0.516,4018,69,0.605,0.0,804847308,1,99.90216747278751,Attrition,Attrition
45,F,2,Graduate,Unknown,Less than $40K,Blue,28,6,2,3,3136.0,2253,883.0,0.722,4674,67,0.763,0.718,709134333,1,99.901952181107,Attrition,Attrition
36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,4343.0,2220,2123.0,1.045,14463,119,0.776,0.511,784907658,1,99.72808454937669,Attrition,Attrition
46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021,788766933,1,99.37434959445042,Attrition,Attrition
52,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,3,2147.0,1173,974.0,0.653,1352,37,0.37,0.546,715543908,1,99.59123892277685,Attrition,Attrition
44,F,0,College,Married,Less than $40K,Blue,40,5,4,2,7499.0,1083,6416.0,0.716,2478,45,0.667,0.144,827051808,0,49.324879198572276,Existing,Existing
56,M,1,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222,714306258,1,99.51534109935393,Attrition,Attrition
